Date/Time,AF305DAYLIGHINGCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHINGCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 10/13  15:00:00,117.00740364725353,73.10111686546114,57454.42608125165 
 10/13  16:00:00,85.08691390549699,52.561507156117638,51700.89549890637 
 10/13  17:00:00,39.688861722031429,24.468766504217127,42132.832363907524 
 10/13  18:00:00,3.9511553271569115,2.404687627551997,36011.12878871522 
 10/13  19:00:00,0.0,0.0,28637.980488356585 
 10/13  20:00:00,0.0,0.0,12608.786766737308 
 10/13  21:00:00,0.0,0.0,12456.051674440028 
 10/13  22:00:00,0.0,0.0,8686.196754520204 
 10/13  23:00:00,0.0,0.0,8439.505433815648 
 10/13  24:00:00,0.0,0.0,8351.921465377594 
 10/14  01:00:00,0.0,0.0,8313.55342442238 
 10/14  02:00:00,0.0,0.0,8287.39016502923 
 10/14  03:00:00,0.0,0.0,8245.021914731873 
 10/14  04:00:00,0.0,0.0,8177.534580079343 
 10/14  05:00:00,0.0,0.0,8107.200537993221 
 10/14  06:00:00,11.120813565713832,6.728741324159309,8109.486025645835 
 10/14  07:00:00,67.45701390207005,42.36377027804889,8257.31497600452 
 10/14  08:00:00,135.22432567473448,82.838122591713,8449.836337305753 
 10/14  09:00:00,162.63854500597473,100.75161179214526,8597.3367555022 
 10/14  10:00:00,158.33981112441919,100.79674540103004,8662.136937187093 
 10/14  11:00:00,139.7057820969166,91.74584319336687,8685.719186913091 
 10/14  12:00:00,116.7469241230438,78.1288980720333,8697.53668540851 
 10/14  13:00:00,121.00826729081969,79.34559758270261,8711.671651180957 
 10/14  14:00:00,137.62690497586176,86.92079062836722,8722.150135718553 
 10/14  15:00:00,125.05859886838039,76.89318378563343,8707.504010497503 
 10/14  16:00:00,97.513057192271,59.18334043997664,8672.390854825864 
 10/14  17:00:00,52.779353179339647,31.646524330389615,8632.186223618808 
 10/14  18:00:00,5.450869792119619,3.1735439572121058,8588.707562510166 
 10/14  19:00:00,0.0,0.0,8529.038157067536 
 10/14  20:00:00,0.0,0.0,8456.38642837164 
 10/14  21:00:00,0.0,0.0,8394.05818054301 
 10/14  22:00:00,0.0,0.0,8335.716552986649 
 10/14  23:00:00,0.0,0.0,8280.490973794855 
 10/14  24:00:00,0.0,0.0,8246.550298512231 
 10/15  01:00:00,0.0,0.0,8222.699324224659 
 10/15  02:00:00,0.0,0.0,8195.950388458232 
 10/15  03:00:00,0.0,0.0,8169.865093076401 
 10/15  04:00:00,0.0,0.0,8122.94931510418 
 10/15  05:00:00,0.0,0.0,8024.860463472494 
 10/15  06:00:00,14.790157145201946,8.19586906139753,8063.977436763275 
 10/15  07:00:00,87.0706903802095,52.51486651194279,8203.680234368014 
 10/15  08:00:00,158.06322539341469,95.08837872680083,30488.393826771233 
 10/15  09:00:00,186.69592020163089,114.50652367457372,79474.72814679299 
 10/15  10:00:00,173.33159475191312,109.37120945768727,129180.78387066035 
 10/15  11:00:00,134.02806836718447,87.82113716901258,124773.24446153922 
 10/15  12:00:00,127.51443155222414,85.1602799168691,165161.20455035746 
 10/15  13:00:00,137.20000521170409,89.82484604474507,165783.54948203793 
 10/15  14:00:00,150.04955494020178,94.84074780835597,179402.58626431786 
 10/15  15:00:00,140.64196031314985,86.31754475741919,186767.85564143785 
 10/15  16:00:00,97.48316817732645,59.191387319845599,173696.74285707804 
 10/15  17:00:00,43.22357062990079,26.345915254517626,154215.75888733738 
 10/15  18:00:00,4.476209816097407,2.6751761679025529,56067.57245545908 
 10/15  19:00:00,0.0,0.0,27741.898853067814 
 10/15  20:00:00,0.0,0.0,11548.090690714254 
 10/15  21:00:00,0.0,0.0,8968.3751897338 
 10/15  22:00:00,0.0,0.0,8509.797005010916 
 10/15  23:00:00,0.0,0.0,8453.239995759062 
 10/15  24:00:00,0.0,0.0,8405.739240466586 
 10/16  01:00:00,0.0,0.0,8367.870332708679 
 10/16  02:00:00,0.0,0.0,8327.608080742359 
 10/16  03:00:00,0.0,0.0,8279.535797030952 
 10/16  04:00:00,0.0,0.0,8207.941424116307 
 10/16  05:00:00,0.0,0.0,8128.048568035759 
 10/16  06:00:00,20.068418966817846,10.217914052611296,8127.822747948953 
 10/16  07:00:00,105.81205031750176,60.89222768321724,8271.53388290358 
 10/16  08:00:00,173.711749677302,101.71746946161392,21468.883421941446 
 10/16  09:00:00,196.72973774563469,119.45743196986234,107302.82481479088 
 10/16  10:00:00,184.35636442288959,115.9710570994888,137739.05902686346 
 10/16  11:00:00,153.6278793752654,100.32600015127729,146543.1005130922 
 10/16  12:00:00,134.08439548247186,89.41777332878512,169793.07482207454 
 10/16  13:00:00,139.5896238564153,91.38490509513859,162346.06191787675 
 10/16  14:00:00,150.86802943129383,95.41672138041679,183946.18618514148 
 10/16  15:00:00,144.31329353112418,88.6034179887078,174778.59697623427 
 10/16  16:00:00,123.74691746453022,73.8707418106304,171367.3888473248 
 10/16  17:00:00,68.91093030833726,39.68011810223319,148098.14022592296 
 10/16  18:00:00,6.978600159347025,3.8405952444192246,111349.85795329108 
 10/16  19:00:00,0.0,0.0,68681.74515507666 
 10/16  20:00:00,0.0,0.0,37114.180520531336 
 10/16  21:00:00,0.0,0.0,8632.058763262687 
 10/16  22:00:00,0.0,0.0,8457.97331917545 
 10/16  23:00:00,0.0,0.0,8369.110111314007 
 10/16  24:00:00,0.0,0.0,8312.729698206922 
 10/17  01:00:00,0.0,0.0,8294.018305298525 
 10/17  02:00:00,0.0,0.0,8285.536428120906 
 10/17  03:00:00,0.0,0.0,8274.625539798035 
 10/17  04:00:00,0.0,0.0,8253.117803467692 
 10/17  05:00:00,0.0,0.0,8226.084863254375 
 10/17  06:00:00,10.127158657007359,6.24176483646972,8247.8470212367 
 10/17  07:00:00,60.06553744064215,37.830826963077587,8354.6900362585 
 10/17  08:00:00,113.10642030170546,70.11509732726165,25853.543167394575 
 10/17  09:00:00,153.00404226088063,95.41292186118771,110762.57388717144 
 10/17  10:00:00,157.84336119443536,100.28616649218795,137065.71976382604 
 10/17  11:00:00,137.8021694669612,90.4042030183548,156724.8803678772 
 10/17  12:00:00,129.24777630689045,86.20934104309475,183808.39227253575 
 10/17  13:00:00,129.14656902723758,84.87152218997365,179761.92941153775 
 10/17  14:00:00,130.85102601869228,83.51193652687643,176098.68459287077 
 10/17  15:00:00,119.73885378806358,74.22123820918027,182366.2926809385 
 10/17  16:00:00,90.79447191907566,55.25648311957597,153163.6972864908 
 10/17  17:00:00,47.442896600111,28.6675422451881,94993.98016570467 
 10/17  18:00:00,4.570719602747766,2.687404047458758,52989.297441627445 
 10/17  19:00:00,0.0,0.0,23511.66266132895 
 10/17  20:00:00,0.0,0.0,9413.567301468682 
 10/17  21:00:00,0.0,0.0,8952.17432057093 
 10/17  22:00:00,0.0,0.0,8485.201080745428 
 10/17  23:00:00,0.0,0.0,8435.152096127922 
 10/17  24:00:00,0.0,0.0,8382.32583550296 
 10/18  01:00:00,0.0,0.0,8332.858978024864 
